Timestamp,X,Y,Z,Xangle,Yangle,Zangle
14.62143,0.2726185,1.267452,0.2386661,0.02565438,-0.6100411,-0.2976201
14.64506,0.2940938,1.267679,0.2579296,0.03337178,-0.5928267,-0.30717
14.66883,0.3071253,1.268557,0.2726297,0.02575047,-0.5823374,-0.310265
14.69237,0.3194437,1.270023,0.2881224,0.01271701,-0.5745765,-0.3116647
14.71654,0.3318603,1.271557,0.3047943,-0.005900556,-0.5659419,-0.3074376
14.74183,0.3426213,1.272196,0.3243707,-0.02821046,-0.5534722,-0.2943624
14.76549,0.3526518,1.271281,0.347042,-0.03893698,-0.5308179,-0.2852137
14.7896,0.3657882,1.26645,0.387653,-0.03392556,-0.4857205,-0.2901044
14.81414,0.3735666,1.260002,0.4163935,-0.01083576,-0.4582362,-0.3136831
14.83894,0.3788443,1.25375,0.4426349,0.00295753,-0.439705,-0.3098015
14.86316,0.3839107,1.247729,0.4675165,0.004968277,-0.4296188,-0.2982732
14.88697,0.3870811,1.241057,0.4921091,0.01317116,-0.4227151,-0.2895091
14.9107,0.3907528,1.225226,0.5311899,0.05992359,-0.3993217,-0.2882568
14.93484,0.3955057,1.217328,0.5561875,0.06606226,-0.3812998,-0.2724317
14.96037,0.3994012,1.211785,0.5784355,0.0601424,-0.3697746,-0.2461236
14.98523,0.4024234,1.206028,0.5999193,0.06478369,-0.3586635,-0.2323973
15.00922,0.4052882,1.201383,0.6180223,0.08177472,-0.3453856,-0.238293
15.03288,0.4066947,1.193595,0.6402035,0.1230431,-0.3428719,-0.2495359
15.05669,0.4058204,1.189251,0.6522465,0.1462169,-0.3484631,-0.2482425
15.08087,0.4049213,1.185562,0.6629052,0.1710741,-0.35153,-0.2526525
15.10504,0.4045832,1.181994,0.6738467,0.1961788,-0.3505154,-0.2614436
