Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
24.55424,0.3649995,1.279006,0.2016491,-0.09373971,-0.7698557,-0.07770094,0.6264964
24.58256,0.3578466,1.276766,0.1917216,-0.09245321,-0.7708986,-0.07650143,0.6255521
24.60863,0.3524622,1.27497,0.1839049,-0.09287518,-0.772289,-0.07429186,0.624039
24.63406,0.3443398,1.273613,0.172649,-0.09221231,-0.7742775,-0.07428218,0.6216699
24.66,0.3387458,1.271792,0.1658384,-0.09289539,-0.7747027,-0.0717747,0.6213329
24.68538,0.3333402,1.269596,0.1590594,-0.09417514,-0.7752135,-0.06884556,0.6208344
24.71149,0.323921,1.265269,0.1497777,-0.09415852,-0.7747572,-0.06458714,0.6218632
24.7381,0.3165857,1.261285,0.1439563,-0.09021273,-0.7742172,-0.06267351,0.623315
24.76308,0.3095453,1.257209,0.1380395,-0.08715384,-0.7742906,-0.06022324,0.6239002
24.78926,0.2977763,1.249804,0.1299113,-0.0860977,-0.7732643,-0.05165039,0.6260844
24.81552,0.2891043,1.244175,0.1265246,-0.07993034,-0.7707966,-0.04907971,0.6301388
24.84177,0.2813161,1.239989,0.1215037,-0.07836643,-0.7699889,-0.04487417,0.6316345
24.86678,0.2690222,1.234655,0.1149911,-0.07839357,-0.7675629,-0.0390871,0.6349597
24.89225,0.2609501,1.231037,0.1119173,-0.07461747,-0.7658629,-0.03725315,0.6375723
24.91963,0.2528973,1.227931,0.1081127,-0.0771185,-0.764145,-0.03134903,0.6396502
24.9468,0.2406051,1.224765,0.1024056,-0.0811247,-0.7619644,-0.02613787,0.6419859
24.97467,0.2324492,1.223285,0.09903517,-0.08122489,-0.7607666,-0.02609751,0.6433939
25.00169,0.2211021,1.219666,0.09312418,-0.08451291,-0.7599193,-0.02065605,0.6441689
25.03115,0.2132577,1.216717,0.09091008,-0.08505188,-0.7577696,-0.01790256,0.6467078
25.05888,0.2016352,1.213593,0.08810119,-0.08824701,-0.7542099,-0.01358523,0.6505347
25.08713,0.1936881,1.211389,0.08482346,-0.09119906,-0.7534398,-0.01097106,0.651069
25.12579,0.1785112,1.204712,0.07925192,-0.09065852,-0.7516586,-0.006362311,0.653261
25.15405,0.1717823,1.202076,0.07643096,-0.09447564,-0.7500208,-0.002778273,0.6546261
25.18249,0.1625105,1.198377,0.07129526,-0.1017485,-0.748446,0.003145532,0.6553365
25.21156,0.1532272,1.192358,0.06457248,-0.103559,-0.7492329,0.007665685,0.6541153
25.24139,0.1470013,1.187559,0.06059308,-0.1049996,-0.749242,0.01235416,0.6538034
25.26927,0.1373219,1.178,0.057579,-0.1012251,-0.7468667,0.01795285,0.656979
25.29752,0.1309893,1.171087,0.05523817,-0.09967596,-0.7459183,0.02310888,0.6581311
25.32603,0.1219918,1.161161,0.0510745,-0.09968317,-0.7451347,0.03120109,0.6586836
25.35501,0.1134562,1.153501,0.04739454,-0.09981482,-0.7441677,0.03552194,0.6595374
25.38395,0.1077273,1.148788,0.04691747,-0.09900358,-0.7415575,0.03799712,0.6624553
25.41221,0.100275,1.142912,0.04192467,-0.1069751,-0.7413704,0.04594476,0.6609202
25.44227,0.0952024,1.13856,0.04004531,-0.1081268,-0.7401817,0.04944654,0.6618116
25.47071,0.08772565,1.132031,0.03826782,-0.104548,-0.7380341,0.05136985,0.6646326
25.50005,0.08117153,1.12597,0.03591423,-0.1030845,-0.7365282,0.05497381,0.6662415
25.5289,0.07694843,1.123493,0.03456941,-0.1036142,-0.7351793,0.05556365,0.6675988
25.55731,0.07164343,1.120764,0.02867766,-0.1101754,-0.7369336,0.05929495,0.6642848
25.58688,0.06760959,1.120182,0.02809747,-0.1101245,-0.7350811,0.05740498,0.6665081
25.61683,0.06263259,1.117959,0.02567315,-0.1103654,-0.7343853,0.0577028,0.6672091
25.64705,0.05808575,1.1159,0.02329008,-0.1092617,-0.7346044,0.05742743,0.6671734
25.67824,0.05568667,1.113283,0.01858194,-0.112189,-0.7369983,0.06055629,0.6637621
25.71515,0.05332156,1.110601,0.01591389,-0.09658027,-0.7413985,0.04973575,0.6622137
25.74484,0.05242103,1.10921,0.01636648,-0.1042608,-0.7390405,0.05654848,0.6631373
25.77405,0.05220672,1.108708,0.01696047,-0.1058136,-0.7379155,0.05728552,0.6640802
25.80353,0.05202103,1.105164,0.01882753,-0.0966783,-0.7373496,0.05548549,0.6662509
25.83332,0.05350156,1.104651,0.01946931,-0.09085287,-0.7384866,0.04995332,0.6662492
25.86416,0.05436084,1.106929,0.01895599,-0.1007281,-0.7385761,0.05197551,0.6645734
25.89366,0.056439,1.11034,0.01779015,-0.1208327,-0.7386097,0.05932473,0.6605572
25.92603,0.05966733,1.117037,0.01673608,-0.127102,-0.7409686,0.04831263,0.6576294
25.96201,0.06365798,1.129602,0.01465663,-0.1353332,-0.7441632,0.02800908,0.6535454
25.99242,0.06952788,1.147673,0.01170392,-0.1444636,-0.7480464,-0.003265239,0.6477239
26.02033,0.07460746,1.160143,0.008617118,-0.1492075,-0.7528754,-0.02386186,0.6405827
26.04795,0.0844195,1.185776,0.007742018,-0.148829,-0.7582389,-0.07010716,0.6308793
26.07553,0.0960011,1.207833,0.01052749,-0.16008,-0.7577201,-0.09998751,0.6246898
26.10345,0.1149046,1.236031,0.01786205,-0.1802624,-0.7519858,-0.1336824,0.6197998
26.12969,0.1274465,1.249808,0.02485092,-0.1833502,-0.7484444,-0.1531328,0.6186793
26.15578,0.1470022,1.263499,0.03645185,-0.1752751,-0.7464638,-0.1799614,0.6161853
26.18159,0.1613541,1.271822,0.04308943,-0.1788925,-0.7446446,-0.1910285,0.6140115
26.20796,0.1777452,1.277822,0.04743591,-0.1856585,-0.7452497,-0.1965771,0.6095008
26.2342,0.2043686,1.282624,0.05387001,-0.1792317,-0.7538351,-0.2115825,0.5956857
26.26055,0.2216613,1.284617,0.05902603,-0.1786444,-0.7572917,-0.2171002,0.58946
26.28732,0.248481,1.285429,0.06635189,-0.1771189,-0.7643898,-0.2229616,0.5784681
26.31475,0.2650523,1.284255,0.07248728,-0.1752853,-0.76763,-0.2257028,0.5736527
26.34166,0.2798733,1.281178,0.08022089,-0.1739775,-0.7691069,-0.2230256,0.5731195
26.36771,0.300962,1.273364,0.0926231,-0.1583459,-0.7753055,-0.2212896,0.5699639
26.39421,0.3151369,1.271098,0.1041722,-0.1482369,-0.7754752,-0.2269457,0.5702278
26.41969,0.3306961,1.270044,0.116884,-0.1514832,-0.7716889,-0.2269371,0.5744985
26.45198,0.3516433,1.265151,0.1331317,-0.1444451,-0.7719362,-0.2250829,0.5767042
26.48202,0.3711946,1.260278,0.152548,-0.1251887,-0.7709851,-0.2308906,0.5801718
26.52235,0.3898976,1.253994,0.1724941,-0.1172071,-0.7667481,-0.2263227,0.589184
26.55938,0.4141296,1.247144,0.1975232,-0.09768116,-0.7641945,-0.2280392,0.5953682
26.58555,0.4265213,1.24494,0.2108961,-0.09535126,-0.7597128,-0.2271622,0.6017823
26.61123,0.4448212,1.23825,0.2296268,-0.09298036,-0.7536374,-0.2176368,0.6132043
26.63711,0.4551278,1.232277,0.2386256,-0.08018059,-0.7541056,-0.2144949,0.6155387
26.66336,0.466487,1.22921,0.2469954,-0.06489498,-0.7555476,-0.2195678,0.6137805
26.69432,0.4848518,1.225984,0.2633341,-0.05836384,-0.7499874,-0.2217229,0.6204446
26.72231,0.5001389,1.21937,0.278655,-0.0463016,-0.744023,-0.2209014,0.6288788
26.75286,0.5095511,1.212984,0.2854351,-0.03331077,-0.7428139,-0.2211771,0.6310298
26.77889,0.5228999,1.201246,0.2987421,-0.0129406,-0.7352464,-0.2193354,0.6411998
26.80551,0.5304406,1.191909,0.3046286,0.0009650505,-0.7321903,-0.2152653,0.6461868
26.83223,0.5416434,1.179092,0.304322,0.01703745,-0.7370827,-0.2066786,0.6431973
26.85796,0.5483435,1.170552,0.3019311,0.02441452,-0.7419541,-0.1987504,0.6398487
26.8837,0.5547477,1.164462,0.3018048,0.03108326,-0.7439899,-0.1948973,0.6383791
26.90992,0.5621485,1.155403,0.3037447,0.04390376,-0.7440565,-0.1914774,0.6385835
26.93698,0.5668026,1.150392,0.3060524,0.04964631,-0.7435193,-0.1880327,0.6398109
26.96291,0.5702976,1.14681,0.3058159,0.0534164,-0.7450405,-0.1832145,0.6391352
26.98953,0.5758012,1.145822,0.3051575,0.05662175,-0.7490838,-0.181772,0.6345285
27.01618,0.5785357,1.147609,0.3047134,0.05596701,-0.751394,-0.1822949,0.6316988
27.04265,0.5825412,1.151736,0.3047298,0.05147012,-0.7548984,-0.1823197,0.6278844
27.0703,0.5852639,1.154825,0.3045356,0.04827823,-0.757611,-0.1823205,0.6248631
27.1003,0.5890729,1.159219,0.303568,0.03926454,-0.7625656,-0.1794107,0.6202934
27.1357,0.5926325,1.161154,0.300978,0.0358921,-0.768988,-0.1753084,0.613707
27.16334,0.59488,1.162947,0.3007306,0.03559988,-0.7715935,-0.1762241,0.6101813
27.18996,0.5978816,1.165509,0.3002351,0.0309823,-0.774828,-0.1750045,0.6066756
27.22112,0.6005084,1.166099,0.2985908,0.0267104,-0.7790087,-0.170998,0.6026539
27.25422,0.6036652,1.166773,0.2981646,0.02728196,-0.78201,-0.1711954,0.5986721
27.28094,0.6060682,1.168167,0.2984933,0.02497927,-0.7829563,-0.1720272,0.5972957
27.3119,0.6093922,1.168407,0.2984534,0.02442657,-0.7850807,-0.1720115,0.5945281
27.33859,0.6109248,1.167467,0.298574,0.02712764,-0.7860052,-0.1724584,0.5930582
27.36691,0.6134726,1.167469,0.2988657,0.0293303,-0.7870517,-0.1743469,0.5910097
27.39384,0.6155518,1.167044,0.2975667,0.02827555,-0.7887622,-0.1736608,0.5889794
27.41981,0.6173179,1.166244,0.2960852,0.02672434,-0.7906374,-0.1714432,0.5871844
27.44719,0.6197824,1.164507,0.2943929,0.02578762,-0.792893,-0.1683141,0.5850863
27.47501,0.6209652,1.163355,0.2944082,0.02831834,-0.7930298,-0.1687004,0.5846727
27.5019,0.622207,1.161314,0.2949247,0.03404941,-0.792436,-0.1698959,0.5848258
27.52789,0.6231041,1.159574,0.2943456,0.03617022,-0.7932026,-0.1684631,0.5840732
27.55536,0.6250743,1.159067,0.2926463,0.03506309,-0.795406,-0.1664466,0.5817177
27.58765,0.6264106,1.159119,0.2918754,0.03444352,-0.79659,-0.166623,0.5800817
27.61775,0.6270598,1.159092,0.2916251,0.03651515,-0.7970852,-0.1683282,0.5787811
27.64564,0.6272498,1.158003,0.2903895,0.03740096,-0.798417,-0.1662869,0.5774773
27.67292,0.6271268,1.157707,0.2897046,0.03601146,-0.7989928,-0.1644323,0.5773004
27.69811,0.6265271,1.158794,0.2908267,0.03555747,-0.7978415,-0.165962,0.5784817
27.73741,0.6260468,1.159042,0.2913374,0.0386728,-0.7974236,-0.1681458,0.5782276
27.76454,0.6258877,1.159,0.2910357,0.03878504,-0.7978832,-0.167747,0.5777016
27.84951,0.6248036,1.161359,0.2940987,0.04025471,-0.7954925,-0.1719577,0.5796567
27.8851,0.6248892,1.160351,0.2944212,0.04177641,-0.7953997,-0.1713919,0.5798439
27.91294,0.6253781,1.160997,0.2949915,0.03911749,-0.7950283,-0.1719114,0.5803846
27.9409,0.6252443,1.160385,0.295235,0.0395342,-0.794893,-0.1715595,0.5806457
27.96855,0.6248195,1.158423,0.2960988,0.04193919,-0.7940639,-0.1704711,0.5819306
27.99894,0.6248946,1.157575,0.297551,0.04364615,-0.7927927,-0.1712988,0.5832937
28.02899,0.624892,1.157443,0.2979272,0.04336985,-0.7922913,-0.1710499,0.584068
28.05706,0.6241778,1.156767,0.2975456,0.04394455,-0.7923954,-0.1707309,0.5839772
28.08612,0.6241973,1.156005,0.2966276,0.04499223,-0.7928602,-0.1706152,0.5833001
28.11478,0.6248838,1.154873,0.2959267,0.04456352,-0.7939382,-0.1682337,0.582558
28.14115,0.625397,1.154002,0.2950394,0.0441639,-0.7945192,-0.1668537,0.582193
28.17176,0.6257105,1.15399,0.2943707,0.04505056,-0.7946025,-0.168265,0.5816048
