Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
17.00389,0.890322,1.122052,0.03999279,-0.08642449,-0.9829044,-0.02504465,0.1606317
17.02766,0.8907161,1.122313,0.03960268,-0.08751557,-0.9825882,-0.02552438,0.1618949
17.0532,0.8914897,1.123209,0.03936087,-0.08770283,-0.9824091,-0.02680187,0.1626721
17.07815,0.8925655,1.124124,0.03878318,-0.08806991,-0.9823352,-0.028445,0.1626412
17.10222,0.8939986,1.124766,0.0382335,-0.0888094,-0.9822537,-0.02931696,0.1625763
17.1268,0.8960726,1.12487,0.03773795,-0.09089641,-0.9820681,-0.02908964,0.162585
17.15191,0.8972041,1.124981,0.03741167,-0.09224058,-0.9818766,-0.02930298,0.1629457
17.17706,0.8978577,1.124952,0.03706367,-0.09280315,-0.9817241,-0.02978566,0.163457
17.2022,0.8984686,1.124947,0.03673385,-0.09418284,-0.9815002,-0.0297203,0.1640235
17.22744,0.8993607,1.125013,0.03604089,-0.09748024,-0.9810694,-0.0291467,0.1647753
17.25326,0.8997868,1.125089,0.03555115,-0.0982255,-0.98089,-0.02945236,0.1653453
17.27936,0.8998766,1.125351,0.03515704,-0.09805939,-0.9807119,-0.03028746,0.1663469
17.30492,0.8999158,1.125051,0.03445505,-0.09932175,-0.9803061,-0.03032016,0.1679759
17.33111,0.8997309,1.12432,0.0339617,-0.09945247,-0.9801591,-0.02911371,0.1689667
17.35715,0.8999261,1.123984,0.03350611,-0.1017498,-0.9797925,-0.028304,0.1698606
17.38585,0.9001365,1.124577,0.03291853,-0.1048209,-0.9792402,-0.02891263,0.1710711
17.41357,0.9004984,1.125467,0.03215618,-0.1055204,-0.9790352,-0.03060413,0.1715195
17.44152,0.9005732,1.125966,0.031175,-0.1074974,-0.978793,-0.03114564,0.1715768
17.46976,0.9012668,1.126671,0.03004421,-0.1108823,-0.9784463,-0.03182713,0.1712746
17.49782,0.9017863,1.127242,0.02931319,-0.1130291,-0.9782493,-0.03260192,0.1708508
17.52519,0.9035383,1.127765,0.0280676,-0.117153,-0.9780937,-0.03333101,0.1688104
17.55343,0.9046147,1.128085,0.02700184,-0.1186515,-0.9781969,-0.03376011,0.1670718
17.58168,0.905915,1.128518,0.02653719,-0.1207685,-0.9780647,-0.0343868,0.1661989
17.61247,0.9063654,1.128459,0.02614252,-0.1229718,-0.9778081,-0.03442448,0.1660852
17.64003,0.9072442,1.128083,0.02534957,-0.1250795,-0.9777191,-0.03382515,0.1651554
17.6687,0.907625,1.128119,0.02492987,-0.1263967,-0.9776204,-0.03400529,0.1646996
17.69609,0.9076812,1.128165,0.02425455,-0.1271104,-0.9774975,-0.03466389,0.1647424
17.7301,0.9081838,1.127947,0.02330689,-0.1290594,-0.9772878,-0.03443898,0.1645184
17.7641,0.9100479,1.128063,0.02267779,-0.1309448,-0.9772625,-0.03495583,0.163063
17.79901,0.9114245,1.128288,0.02182554,-0.1317576,-0.9774421,-0.0357691,0.1611443
17.83442,0.9123162,1.127963,0.02076755,-0.1328575,-0.9774756,-0.03546222,0.1601024
17.87955,0.9137021,1.128473,0.02000956,-0.1352791,-0.9773049,-0.03564662,0.1590727
17.91391,0.9150079,1.129247,0.01946677,-0.1373493,-0.9770952,-0.03650943,0.1583892
17.95267,0.9162265,1.130114,0.01909177,-0.1378054,-0.977094,-0.03778052,0.1577012
17.98921,0.9177329,1.130433,0.01879276,-0.1386478,-0.9771608,-0.03806422,0.156476
18.02546,0.9198768,1.130061,0.01864915,-0.1391307,-0.977289,-0.03805247,0.1552448
18.06526,0.9225636,1.130298,0.01796733,-0.1409067,-0.9773726,-0.0383767,0.1530208
18.10748,0.9260012,1.129989,0.01765572,-0.1399628,-0.9779054,-0.03867067,0.1503865
18.14912,0.9291155,1.130247,0.01716404,-0.1407099,-0.9781426,-0.03946196,0.1479206
18.19196,0.9321597,1.12928,0.01627506,-0.1400724,-0.9787233,-0.03901957,0.1447687
18.2371,0.9347149,1.128633,0.01651831,-0.1412414,-0.9788952,-0.0382316,0.1426654
18.29457,0.9361315,1.129262,0.0171894,-0.1397333,-0.9790499,-0.03976645,0.1426696
18.35604,0.9375244,1.128304,0.01678477,-0.1413057,-0.9791092,-0.03811703,0.1411559
18.43549,0.9385283,1.128914,0.01684098,-0.1415652,-0.9792452,-0.03896702,0.1397126
