Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
5.753222,2.36708,1.247129,-0.4215032,-0.1554758,-0.7814454,-0.09956554,0.5960345
5.773757,2.355871,1.247399,-0.4138968,-0.1612902,-0.7747523,-0.09423278,0.6040401
5.795065,2.334146,1.248574,-0.3983064,-0.1725302,-0.7604076,-0.08362151,0.6205007
5.816983,2.314513,1.248657,-0.3819377,-0.1847237,-0.7451261,-0.07120535,0.6368627
5.837526,2.295938,1.247684,-0.3643061,-0.188376,-0.7301787,-0.06427208,0.6536227
5.858218,2.278389,1.245186,-0.3461836,-0.1883505,-0.716165,-0.05874804,0.6694628
5.879025,2.261338,1.24199,-0.3282577,-0.187953,-0.7022211,-0.05140131,0.6847752
5.899972,2.245693,1.237775,-0.3091823,-0.1829451,-0.6882379,-0.04810376,0.7003897
5.920877,2.23148,1.234362,-0.2903863,-0.1786195,-0.6735111,-0.04564434,0.7158173
5.941384,2.21841,1.230744,-0.272876,-0.1751718,-0.6603855,-0.04200966,0.729
5.962018,2.212034,1.228776,-0.2651081,-0.1735084,-0.6547775,-0.03955511,0.7345724
5.982693,2.19981,1.225492,-0.2503027,-0.1716231,-0.6439983,-0.03402873,0.7447508
6.003292,2.18784,1.223203,-0.2375067,-0.1715405,-0.6345028,-0.02760274,0.7531389
6.024916,2.17634,1.221647,-0.2258857,-0.1737675,-0.6251778,-0.01900576,0.7606552
6.045959,2.165156,1.220541,-0.2144294,-0.1779369,-0.6153286,-0.009835186,0.7678623
6.06679,2.153085,1.220136,-0.2032405,-0.1818451,-0.6054073,-0.004334786,0.774852
6.093709,2.140333,1.219839,-0.1930142,-0.1831176,-0.5970982,-0.002195569,0.7809846
6.118381,2.126857,1.21966,-0.1836269,-0.1847363,-0.5900033,0.001723095,0.7859807
6.150567,2.105338,1.22127,-0.1688331,-0.1911326,-0.5771374,0.01245596,0.7938676
6.187148,2.076805,1.22959,-0.1466238,-0.2015006,-0.5552682,0.01879486,0.8066731
6.207885,2.062419,1.235005,-0.1360483,-0.2080206,-0.5442762,0.01966431,0.8124681
6.229711,2.047643,1.242085,-0.1257821,-0.2141861,-0.5346677,0.0123966,0.8173745
6.25073,2.040212,1.245164,-0.12037,-0.2160162,-0.5301202,0.008894815,0.8198967
